Date and Time,Unix Timestamp,Temp ºC,Humidity %
30/08/2019 07:20:13,1567164013.3775842,26.0,54.0
30/08/2019 07:25:13,1567164313.1155708,26.0,54.0
30/08/2019 07:30:12,1567164612.9811366,26.0,54.2
30/08/2019 07:35:12,1567164912.8729699,26.0,54.5
30/08/2019 07:40:13,1567165213.7630575,26.0,53.9
30/08/2019 07:45:13,1567165513.576547,25.9,54.3
30/08/2019 07:50:13,1567165813.4939134,25.8,54.0
30/08/2019 07:55:13,1567166113.4432092,25.8,54.5
30/08/2019 08:00:13,1567166413.3627474,25.8,54.6
30/08/2019 08:05:13,1567166713.2885315,25.8,54.2
30/08/2019 08:10:13,1567167013.1616442,25.8,54.4
30/08/2019 08:15:13,1567167313.116229,25.8,55.0
30/08/2019 08:20:13,1567167613.2402048,25.7,54.8
30/08/2019 08:25:13,1567167913.024286,25.7,55.1
30/08/2019 08:30:13,1567168213.0126987,25.8,55.0
