Date and Time,Unix Timestamp,Temp ºC,Humidity %
12/09/2019 23:05,1568343922,14.3,87
12/09/2019 23:11,1568344319,14.3,87
12/09/2019 23:27,1568345275,14.3,87
12/09/2019 23:42,1568346144,14.3,87
12/09/2019 23:54,1568346842,14.2,59
13/09/2019 00:02,1568347328,14.2,59
13/09/2019 00:15,1568348105,14.2,59
13/09/2019 00:22,1568348578,14.4,87
13/09/2019 00:35,1568349316,14.1,87
13/09/2019 00:40,1568349629,14.3,81
13/09/2019 00:56,1568350578,14.3,93
13/09/2019 01:10,1568351412,14.3,93
13/09/2019 01:20,1568352038,14.3,87
13/09/2019 01:30,1568352652,14.4,87
13/09/2019 01:45,1568353520,14.2,87
13/09/2019 01:57,1568354259,13.7,87
13/09/2019 02:09,1568354950,13.9,87
13/09/2019 02:10,1568355025,14.0,87
13/09/2019 02:22,1568355741,13.9,87
13/09/2019 02:31,1568356314,13.9,87
13/09/2019 02:45,1568357120,13.9,87
13/09/2019 02:58,1568357936,13.7,87
13/09/2019 03:11,1568358717,13.7,87
13/09/2019 03:24,1568359470,13.7,87
13/09/2019 03:32,1568359944,13.7,87
13/09/2019 03:45,1568360756,13.6,87
13/09/2019 03:57,1568361477,13.6,87
13/09/2019 04:00,1568361652,13.6,87
13/09/2019 04:14,1568362465,13.7,81
13/09/2019 04:30,1568363402,13.8,81
13/09/2019 04:38,1568363937,13.7,81
13/09/2019 04:52,1568364723,13.7,81
13/09/2019 04:57,1568365045,13.7,81
13/09/2019 05:10,1568365812,13.5,81
13/09/2019 05:16,1568366192,13.5,87
13/09/2019 05:28,1568366906,13.5,87
13/09/2019 05:44,1568367857,13.7,87
13/09/2019 05:55,1568368510,13.4,87
13/09/2019 06:06,1568369191,13.3,87
13/09/2019 06:17,1568369828,13.3,87
13/09/2019 06:29,1568370579,13.5,87
13/09/2019 06:36,1568370969,13.6,87
13/09/2019 06:51,1568371900,13.8,87
13/09/2019 07:03,1568372598,13.8,87
13/09/2019 07:11,1568373110,13.9,87
13/09/2019 07:30,1568374205,14.2,87
13/09/2019 07:35,1568374520,14.3,87
13/09/2019 07:48,1568375296,14.4,87
13/09/2019 08:05,1568376305,14.6,87
13/09/2019 08:09,1568376592,14.6,87
13/09/2019 08:22,1568377336,14.7,87
13/09/2019 08:32,1568377952,14.9,87
13/09/2019 08:50,1568379006,15.3,93
13/09/2019 08:57,1568379423,15.3,93
13/09/2019 09:03,1568379791,15.3,93
13/09/2019 09:13,1568380437,15.5,93
13/09/2019 09:30,1568381408,15.6,93
13/09/2019 09:36,1568381800,15.9,93
13/09/2019 09:51,1568382670,16.0,93
13/09/2019 10:00,1568383205,16.0,93
13/09/2019 10:05,1568383512,16,93
13/09/2019 10:16,1568384186,16.3,87
13/09/2019 10:25,1568384725,16.4,87
13/09/2019 10:37,1568385468,16.6,87
13/09/2019 10:47,1568386029,16.7,87
13/09/2019 10:53,1568386420,16.7,87
13/09/2019 11:05,1568387107,17.1,87
13/09/2019 11:12,1568387532,16.9,87
13/09/2019 11:25,1568388322,17.0,88
13/09/2019 11:29,1568388560,17.0,88
13/09/2019 11:40,1568389214,17.1,88
13/09/2019 11:48,1568389736,17.5,88
13/09/2019 12:04,1568390667,17.8,88
13/09/2019 12:10,1568391011,17.8,88
13/09/2019 12:24,1568391873,18.3,82
13/09/2019 12:40,1568392805,19.1,82
13/09/2019 12:50,1568393403,19.0,93
13/09/2019 13:00,1568394013,18.7,93
13/09/2019 13:10,1568394605,18.7,93
13/09/2019 13:20,1568395212,19.1,88
13/09/2019 13:26,1568395586,19.1,88
13/09/2019 13:45,1568396700,19.3,88
13/09/2019 13:55,1568397344,19.4,88
13/09/2019 14:10,1568398205,19.4,88
13/09/2019 14:15,1568398544,19.6,83
13/09/2019 14:32,1568399563,19.9,83
13/09/2019 14:45,1568400315,19.9,88
13/09/2019 14:57,1568401030,20.3,88
13/09/2019 15:05,1568401540,20.2,88
13/09/2019 15:16,1568402180,20.8,88
13/09/2019 15:34,1568403261,20.9,88
13/09/2019 15:45,1568403912,20.9,83
13/09/2019 15:53,1568404382,21.0,83
13/09/2019 16:10,1568405406,21.3,83
13/09/2019 16:17,1568405829,21.4,78
13/09/2019 16:32,1568406771,21.6,78
13/09/2019 16:45,1568407503,21.7,78
13/09/2019 16:59,1568408352,21.7,78
13/09/2019 17:06,1568408795,21.7,78
13/09/2019 17:15,1568409320,21.9,83
13/09/2019 17:35,1568410505,22.0,83
13/09/2019 17:40,1568410802,21.9,83
13/09/2019 17:53,1568411580,22.3,83
13/09/2019 18:05,1568412309,22.2,83
13/09/2019 18:11,1568412681,22.1,83
13/09/2019 18:30,1568413805,21.8,83
13/09/2019 18:35,1568414138,21.8,83
13/09/2019 18:49,1568414981,21.6,83
13/09/2019 19:00,1568415612,21.5,83
13/09/2019 19:15,1568416514,21.1,83
13/09/2019 19:28,1568417311,20.8,83
13/09/2019 19:40,1568418011,20.7,83
13/09/2019 19:53,1568418837,20.7,83
13/09/2019 19:58,1568419126,20.6,83
13/09/2019 20:05,1568419549,20.6,83
13/09/2019 20:18,1568420303,20.4,88
13/09/2019 20:33,1568421239,20.3,88
13/09/2019 20:40,1568421605,20.2,88
13/09/2019 20:46,1568422019,20.2,94
